1285
2.90618e+14 8.99920e+33 5.941205312918394e+19 1.695182351193217e+38 
2.92387e+14 9.15882e+33 5.994128689392610e+19 1.705154360382114e+38 
2.94157e+14 9.32048e+33 6.047384304275124e+19 1.715126117062804e+38 
2.95928e+14 9.48419e+33 6.100971163651441e+19 1.725097570822550e+38 
2.97700e+14 9.64997e+33 6.154890433671850e+19 1.735068692397956e+38 
2.99473e+14 9.81784e+33 6.209143762037680e+19 1.745039442325692e+38 
3.01247e+14 9.98780e+33 6.263726807682060e+19 1.755009771991258e+38 
3.03023e+14 1.01599e+34 6.318650400024343e+19 1.764985264255151e+38 
3.04799e+14 1.03341e+34 6.373897271315487e+19 1.774954640532267e+38 
3.06577e+14 1.05105e+34 6.429493606617751e+19 1.784929101528993e+38 
3.08355e+14 1.06890e+34 6.485404437126048e+19 1.794897362226509e+38 
3.10135e+14 1.08697e+34 6.541655405909912e+19 1.804870616623960e+38 
3.11916e+14 1.10527e+34 6.598272834635802e+19 1.814843210941050e+38 
3.13698e+14 1.12378e+34 6.655189588099722e+19 1.824815116544248e+38 
3.15481e+14 1.14252e+34 6.712463444850259e+19 1.834786275783876e+38 
3.17265e+14 1.16148e+34 6.770058815051567e+19 1.844756653717819e+38 
3.19050e+14 1.18066e+34 6.827972123716520e+19 1.854726193326082e+38 
3.20837e+14 1.20008e+34 6.886257983695544e+19 1.864700453334460e+38 
3.22625e+14 1.21972e+34 6.944850576079265e+19 1.874673828499899e+38 
3.24413e+14 1.23960e+34 7.003805840040593e+19 1.884640687402410e+38 
3.26204e+14 1.25971e+34 7.063090490934936e+19 1.894617682441688e+38 
3.27995e+14 1.28005e+34 7.122698581974684e+19 1.904588087462015e+38 
3.29787e+14 1.30063e+34 7.182654422178345e+19 1.914557443082513e+38 
3.31581e+14 1.32145e+34 7.242954781077124e+19 1.924531233995954e+38 
3.33376e+14 1.34250e+34 7.303566007272962e+19 1.934503860323370e+38 
3.35172e+14 1.36380e+34 7.364539431412301e+19 1.944475317893632e+38 
3.36969e+14 1.38533e+34 7.425815007782637e+19 1.954445529928559e+38 
3.38767e+14 1.40711e+34 7.487443734930388e+19 1.964414489330293e+38 
3.40567e+14 1.42914e+34 7.549421660188973e+19 1.974387676351948e+38 
3.42368e+14 1.45141e+34 7.611717123992566e+19 1.984359483722070e+38 
3.44170e+14 1.47393e+34 7.674351776617344e+19 1.994329914174143e+38 
3.45974e+14 1.49670e+34 7.737322047156163e+19 2.004304433759784e+38 
3.47779e+14 1.51972e+34 7.800622290329677e+19 2.014277494468915e+38 
3.49585e+14 1.54299e+34 7.864250832333704e+19 2.024248996249405e+38 
3.51392e+14 1.56652e+34 7.928227951653973e+19 2.034218956608295e+38 
3.53200e+14 1.59030e+34 7.992522505108210e+19 2.044187325396130e+38 
3.55010e+14 1.61434e+34 8.057157417876516e+19 2.054159565409368e+38 
3.56822e+14 1.63864e+34 8.122128674018941e+19 2.064135614421516e+38 
3.58634e+14 1.66319e+34 8.187404470074432e+19 2.074104442118328e+38 
3.60448e+14 1.68801e+34 8.253032866112345e+19 2.084077030769868e+38 
3.62263e+14 1.71309e+34 8.318985235951778e+19 2.094047784749869e+38 
3.64080e+14 1.73844e+34 8.385282122476159e+19 2.104022184028709e+38 
3.65897e+14 1.76405e+34 8.451891523158103e+19 2.113989246906645e+38 
3.67717e+14 1.78993e+34 8.518838235541339e+19 2.123965313867946e+38 
3.69537e+14 1.81607e+34 8.586090520941527e+19 2.133933936120128e+38 
3.71359e+14 1.84249e+34 8.653693782267032e+19 2.143906071595720e+38 
3.73182e+14 1.86917e+34 8.721596059811627e+19 2.153876120718599e+38 
3.75007e+14 1.89613e+34 8.789842128174983e+19 2.163849555120057e+38 
3.76833e+14 1.92336e+34 8.858401666669247e+19 2.173820883162665e+38 
3.78661e+14 1.95087e+34 8.927297651015606e+19 2.183795472907680e+38 
3.80489e+14 1.97865e+34 8.996498873723255e+19 2.193762422459402e+38 
3.82320e+14 2.00671e+34 9.066027211362271e+19 2.203738019889296e+38 
3.84151e+14 2.03505e+34 9.135878698208825e+19 2.213705871083526e+38 
3.85984e+14 2.06367e+34 9.206046758098844e+19 2.223676886987910e+38 
3.87819e+14 2.09257e+34 9.276530942746465e+19 2.233650928547444e+38 
3.89655e+14 2.12176e+34 9.347348730741209e+19 2.243622584342562e+38 
3.91492e+14 2.15123e+34 9.418473136121532e+19 2.253591782909345e+38 
3.93331e+14 2.18098e+34 9.489899747916304e+19 2.263563921680235e+38 
3.95172e+14 2.21102e+34 9.561647402136427e+19 2.273538981226814e+38 
3.97014e+14 2.24135e+34 9.633714199606287e+19 2.283511444692122e+38 
3.98857e+14 2.27196e+34 9.706069961811098e+19 2.293481340832594e+38 
4.00702e+14 2.30287e+34 9.778760507247228e+19 2.303453972572234e+38 
4.02548e+14 2.33407e+34 9.851755279136009e+19 2.313423967668155e+38 
4.04396e+14 2.36556e+34 9.925053626191385e+19 2.323396602548367e+38 
4.06245e+14 2.39735e+34 9.998671904578703e+19 2.333366514782554e+38 
4.08096e+14 2.42943e+34 1.007258567853567e+20 2.343338986364222e+38 
4.09948e+14 2.46180e+34 1.014678800335329e+20 2.353308673169394e+38 
4.11802e+14 2.49447e+34 1.022130152914253e+20 2.363280824981986e+38 
4.13658e+14 2.52745e+34 1.029614174828303e+20 2.373255478680893e+38 
4.15515e+14 2.56072e+34 1.037126174867664e+20 2.383227157808604e+38 
4.17373e+14 2.59429e+34 1.044667861131273e+20 2.393195877893463e+38 
4.19233e+14 2.62816e+34 1.052239029885926e+20 2.403166918440452e+38 
4.21095e+14 2.66234e+34 1.059841373666365e+20 2.413140274370330e+38 
4.22958e+14 2.69682e+34 1.067472370504630e+20 2.423110527444184e+38 
4.24823e+14 2.73160e+34 1.075131647608919e+20 2.433082993503482e+38 
4.26690e+14 2.76670e+34 1.082823151527849e+20 2.443057645772932e+38 
4.28558e+14 2.80209e+34 1.090540045796395e+20 2.453029074802155e+38 
4.30427e+14 2.83780e+34 1.098288399217061e+20 2.462997279497371e+38 
4.32299e+14 2.87381e+34 1.106063630420831e+20 2.472972845974425e+38 
4.34171e+14 2.91014e+34 1.113869608818236e+20 2.482939772264748e+38 
4.36046e+14 2.94678e+34 1.121703811729883e+20 2.492913992374547e+38 
4.37922e+14 2.98372e+34 1.129563764776068e+20 2.502884821386186e+38 
4.39800e+14 3.02098e+34 1.137453308478255e+20 2.512857554680291e+38 
4.41679e+14 3.05856e+34 1.145372230222053e+20 2.522826798840131e+38 
4.43560e+14 3.09645e+34 1.153317941588563e+20 2.532797857301379e+38 
4.45443e+14 3.13466e+34 1.161292146735893e+20 2.542770698043368e+38 
4.47328e+14 3.17318e+34 1.169292541864703e+20 2.552745240771793e+38 
4.49214e+14 3.21202e+34 1.177320734145758e+20 2.562716193834138e+38 
4.51102e+14 3.25118e+34 1.185376405817947e+20 2.572688798303044e+38 
4.52991e+14 3.29065e+34 1.193457237718107e+20 2.582657715992059e+38 
4.54882e+14 3.33045e+34 1.201566893108805e+20 2.592628214041677e+38 
4.56775e+14 3.37057e+34 1.209703036759176e+20 2.602600234098893e+38 
4.58670e+14 3.41101e+34 1.217865315303445e+20 2.612573739533327e+38 
4.60566e+14 3.45178e+34 1.226055376969387e+20 2.622543440151827e+38 
4.62464e+14 3.49287e+34 1.234270894768758e+20 2.632514553546868e+38 
4.64364e+14 3.53428e+34 1.242511558486618e+20 2.642487035101110e+38 
4.66266e+14 3.57602e+34 1.250779021682565e+20 2.652460845228364e+38 
4.68169e+14 3.61808e+34 1.259070871262189e+20 2.662430737653138e+38 
4.70074e+14 3.66047e+34 1.267388978692973e+20 2.672401852131375e+38 
4.71981e+14 3.70319e+34 1.275732855112014e+20 2.682374194597366e+38 
4.73890e+14 3.74623e+34 1.284100107605660e+20 2.692347762537137e+38 
4.75800e+14 3.78961e+34 1.292494637654809e+20 2.702317197990738e+38 
4.77712e+14 3.83331e+34 1.300911985976770e+20 2.712287768849527e+38 
4.79626e+14 3.87735e+34 1.309355826320029e+20 2.722259394436426e+38 
4.81542e+14 3.92171e+34 1.317821797634629e+20 2.732232100624427e+38 
4.83460e+14 3.96641e+34 1.326313766613112e+20 2.742205739903584e+38 
4.85379e+14 4.01144e+34 1.334829221379469e+20 2.752175170587066e+38 
4.87301e+14 4.05681e+34 1.343369843079984e+20 2.762150713048334e+38 
4.89224e+14 4.10250e+34 1.351931466230483e+20 2.772121980794079e+38 
4.91148e+14 4.14854e+34 1.360519661214126e+20 2.782088872300629e+38 
4.93075e+14 4.19490e+34 1.369128281999650e+20 2.792061787018501e+38 
4.95004e+14 4.24161e+34 1.377762714427859e+20 2.802035469709238e+38 
4.96934e+14 4.28865e+34 1.386418802130125e+20 2.812004767778808e+38 
4.98867e+14 4.33602e+34 1.395096592179616e+20 2.821979873318948e+38 
5.00801e+14 4.38374e+34 1.403799136465143e+20 2.831950526435984e+38 
5.02737e+14 4.43179e+34 1.412522644691156e+20 2.841921805522963e+38 
5.04675e+14 4.48018e+34 1.421268516571421e+20 2.851893717192230e+38 
5.06615e+14 4.52891e+34 1.430036508978818e+20 2.861866211128667e+38 
5.08556e+14 4.57798e+34 1.438826583849863e+20 2.871834039718999e+38 
5.10500e+14 4.62739e+34 1.447638129744642e+20 2.881807543214972e+38 
5.12446e+14 4.67714e+34 1.456471037692523e+20 2.891781494177196e+38 
5.14393e+14 4.72723e+34 1.465324937773901e+20 2.901750770107043e+38 
5.16342e+14 4.77767e+34 1.474201263146087e+20 2.911720480653059e+38 
5.18294e+14 4.82844e+34 1.483096434878075e+20 2.921695631151099e+38 
5.20247e+14 4.87956e+34 1.492013610570111e+20 2.931665992830241e+38 
5.22202e+14 4.93102e+34 1.500950672112431e+20 2.941636676886662e+38 
5.24159e+14 4.98283e+34 1.509909188735747e+20 2.951607615765631e+38 
5.26118e+14 5.03498e+34 1.518887099091555e+20 2.961578797018743e+38 
5.28079e+14 5.08747e+34 1.527884078903078e+20 2.971550210845314e+38 
5.30042e+14 5.14031e+34 1.536901680758447e+20 2.981521791253775e+38 
5.32007e+14 5.19349e+34 1.545938032835370e+20 2.991493474292201e+38 
5.33974e+14 5.24702e+34 1.554994450720419e+20 3.001465269772508e+38 
5.35943e+14 5.30090e+34 1.564070682078582e+20 3.011437141630031e+38 
5.37914e+14 5.35512e+34 1.573164779816439e+20 3.021409062105748e+38 
5.39887e+14 5.40969e+34 1.582278187584780e+20 3.031380994940076e+38 
5.41862e+14 5.46460e+34 1.591408964689623e+20 3.041352917527350e+38 
5.43839e+14 5.51987e+34 1.600560205068467e+20 3.051324791751165e+38 
5.45818e+14 5.57548e+34 1.609728323448624e+20 3.061296594900668e+38 
5.47799e+14 5.63144e+34 1.618914735039279e+20 3.071268295411587e+38 
5.49782e+14 5.68775e+34 1.628119313228557e+20 3.081239822624030e+38 
5.51767e+14 5.74440e+34 1.637340109219100e+20 3.091211174630748e+38 
5.53754e+14 5.80141e+34 1.646580111254461e+20 3.101182331216835e+38 
5.55743e+14 5.85876e+34 1.655835827004442e+20 3.111153267789813e+38 
5.57735e+14 5.91647e+34 1.665110259286009e+20 3.121128957320345e+38 
5.59728e+14 5.97452e+34 1.674399946163951e+20 3.131099360750990e+38 
5.61723e+14 6.03293e+34 1.683707912430557e+20 3.141069441311372e+38 
5.63721e+14 6.09168e+34 1.693030727813921e+20 3.151044166016749e+38 
5.65720e+14 6.15079e+34 1.702371294076885e+20 3.161013538736448e+38 
5.67722e+14 6.21025e+34 1.711727888844945e+20 3.170987474405634e+38 
5.69725e+14 6.27005e+34 1.721098642797798e+20 3.180956011698631e+38 
5.71731e+14 6.33021e+34 1.730486496107060e+20 3.190929068668462e+38 
5.73739e+14 6.39072e+34 1.739889664391842e+20 3.200901638543063e+38 
5.75749e+14 6.45158e+34 1.749307892698738e+20 3.210873709613337e+38 
5.77761e+14 6.51280e+34 1.758742609059049e+20 3.220845219429398e+38 
5.79775e+14 6.57436e+34 1.768190455170369e+20 3.230816165889902e+38 
5.81791e+14 6.63628e+34 1.777654293225164e+20 3.240786523454581e+38 
5.83809e+14 6.69855e+34 1.787132425278594e+20 3.250756250531801e+38 
5.85830e+14 6.76117e+34 1.796624604702903e+20 3.260730270362019e+38 
5.87853e+14 6.82415e+34 1.806132137869056e+20 3.270703614887073e+38 
5.89877e+14 6.88747e+34 1.815651860756237e+20 3.280671317714247e+38 
5.91904e+14 6.95115e+34 1.825186527662052e+20 3.290643224363010e+38 
5.93933e+14 7.01519e+34 1.834735918351966e+20 3.300614386088282e+38 
5.95965e+14 7.07957e+34 1.844296898845534e+20 3.310589670542150e+38 
5.97998e+14 7.14431e+34 1.853872217974614e+20 3.320559247249563e+38 
6.00034e+14 7.20941e+34 1.863461651593539e+20 3.330532907141472e+38 
6.02071e+14 7.27485e+34 1.873062119420409e+20 3.340500810435995e+38 
6.04111e+14 7.34065e+34 1.882676378311234e+20 3.350472718290097e+38 
6.06154e+14 7.40680e+34 1.892302739251476e+20 3.360448605836501e+38 
6.08198e+14 7.47331e+34 1.901942454860739e+20 3.370418689630924e+38 
6.10244e+14 7.54017e+34 1.911593912787857e+20 3.380387823853345e+38 
6.12293e+14 7.60738e+34 1.921256944107718e+20 3.390360848129915e+38 
6.14344e+14 7.67494e+34 1.930931345445066e+20 3.400332876224092e+38 
6.16397e+14 7.74286e+34 1.940618360948388e+20 3.410303888888941e+38 
6.18452e+14 7.81114e+34 1.950317815317765e+20 3.420273859816906e+38 
6.20510e+14 7.87976e+34 1.960026697145705e+20 3.430247611894330e+38 
6.22570e+14 7.94874e+34 1.969747683929592e+20 3.440220264100678e+38 
6.24632e+14 8.01808e+34 1.979480571181143e+20 3.450191803996314e+38 
6.26696e+14 8.08777e+34 1.989223786896133e+20 3.460162209478275e+38 
6.28763e+14 8.15781e+34 1.998977202181805e+20 3.470136270059721e+38 
6.30831e+14 8.22820e+34 2.008740618785151e+20 3.480104329279096e+38 
6.32902e+14 8.29895e+34 2.018515247394686e+20 3.490076011064840e+38 
6.34976e+14 8.37005e+34 2.028299538399459e+20 3.500051281005416e+38 
6.37051e+14 8.44150e+34 2.038093354438265e+20 3.510020493119281e+38 
6.39129e+14 8.51331e+34 2.047897867333360e+20 3.519993251343094e+38 
6.41209e+14 8.58547e+34 2.057711610710325e+20 3.529964706242788e+38 
6.43291e+14 8.65799e+34 2.067535804784315e+20 3.539934831296832e+38 
6.45376e+14 8.73086e+34 2.077368852459466e+20 3.549908422148490e+38 
6.47463e+14 8.80408e+34 2.087210612594912e+20 3.559880666432785e+38 
6.49552e+14 8.87765e+34 2.097060958698731e+20 3.569851538076474e+38 
6.51643e+14 8.95158e+34 2.106921067326372e+20 3.579821022884378e+38 
6.53737e+14 9.02585e+34 2.116788160555464e+20 3.589793849845517e+38 
6.55833e+14 9.10049e+34 2.126666018815739e+20 3.599765253064171e+38 
6.57931e+14 9.17547e+34 2.136550563661995e+20 3.609735199136122e+38 
6.60032e+14 9.25081e+34 2.146444266656403e+20 3.619708425515390e+38 
6.62135e+14 9.32650e+34 2.156345720826255e+20 3.629680139662128e+38 
6.64240e+14 9.40254e+34 2.166254736865604e+20 3.639650346068617e+38 
6.66348e+14 9.47893e+34 2.176171163950272e+20 3.649623763187039e+38 
6.68458e+14 9.55567e+34 2.186094884852830e+20 3.659595628930834e+38 
6.70570e+14 9.63277e+34 2.196027053305857e+20 3.669565926965341e+38 
6.72685e+14 9.71022e+34 2.205966221449530e+20 3.679539362938250e+38 
6.74802e+14 9.78802e+34 2.215912287778024e+20 3.689511186139545e+38 
6.76921e+14 9.86617e+34 2.225865109192275e+20 3.699481386959280e+38 
6.79043e+14 9.94467e+34 2.235824601685550e+20 3.709454629497758e+38 
6.81167e+14 1.00235e+35 2.245788027070955e+20 3.719426227562846e+38 
